id,PredictionString,negative,typical,indeterminate,atypical
61f60b0f22a7_study,negative 0.8685 0 0 1 1 typical 0.0144 0 0 1 1 indeterminate 0.0655 0 0 1 1 atypical 0.0516 0 0 1 1,0.8685031,0.014437971,0.065481015,0.05157799
61f869d08130_study,negative 0.0103 0 0 1 1 typical 0.8949 0 0 1 1 indeterminate 0.0814 0 0 1 1 atypical 0.0134 0 0 1 1,0.010345064,0.8949177,0.0813661,0.013371087
61ff519046f4_study,negative 0.0098 0 0 1 1 typical 0.8776 0 0 1 1 indeterminate 0.0953 0 0 1 1 atypical 0.0173 0 0 1 1,0.009794918,0.8775931,0.09532574,0.017286206
620263ee0a6b_study,negative 0.9615 0 0 1 1 typical 0.0062 0 0 1 1 indeterminate 0.0255 0 0 1 1 atypical 0.0068 0 0 1 1,0.9614897,0.0062483447,0.025489321,0.00677268
620367287eaf_study,negative 0.0662 0 0 1 1 typical 0.5512 0 0 1 1 indeterminate 0.2799 0 0 1 1 atypical 0.1027 0 0 1 1,0.066182606,0.5512467,0.2798666,0.102704145
620c3af8a678_study,negative 0.3124 0 0 1 1 typical 0.2192 0 0 1 1 indeterminate 0.4037 0 0 1 1 atypical 0.0647 0 0 1 1,0.31241927,0.21917683,0.40368876,0.06471517
6216290b4e0b_study,negative 0.1578 0 0 1 1 typical 0.5704 0 0 1 1 indeterminate 0.2198 0 0 1 1 atypical 0.0519 0 0 1 1,0.15782572,0.5704099,0.21982421,0.051940184
622b22589a30_study,negative 0.0047 0 0 1 1 typical 0.8603 0 0 1 1 indeterminate 0.1072 0 0 1 1 atypical 0.0278 0 0 1 1,0.0047329874,0.86025965,0.10721775,0.027789563
623fd21cb286_study,negative 0.7998 0 0 1 1 typical 0.0507 0 0 1 1 indeterminate 0.0902 0 0 1 1 atypical 0.0593 0 0 1 1,0.79984236,0.050654147,0.09018753,0.05931604
62416d8ec296_study,negative 0.342 0 0 1 1 typical 0.0488 0 0 1 1 indeterminate 0.2108 0 0 1 1 atypical 0.3984 0 0 1 1,0.34204894,0.048822157,0.21076992,0.39835897
62428c0ca6cb_study,negative 0.0771 0 0 1 1 typical 0.7908 0 0 1 1 indeterminate 0.1074 0 0 1 1 atypical 0.0247 0 0 1 1,0.077145934,0.7907637,0.10737517,0.02471526
625715fb0b92_study,negative 0.0003 0 0 1 1 typical 0.5226 0 0 1 1 indeterminate 0.1452 0 0 1 1 atypical 0.332 0 0 1 1,0.00025375167,0.5225512,0.14521214,0.3319829
6262f05749d3_study,negative 0.7144 0 0 1 1 typical 0.1184 0 0 1 1 indeterminate 0.1224 0 0 1 1 atypical 0.0448 0 0 1 1,0.7143506,0.11839336,0.12242659,0.044829447
6263c19334f8_study,negative 0.8868 0 0 1 1 typical 0.0319 0 0 1 1 indeterminate 0.0592 0 0 1 1 atypical 0.0221 0 0 1 1,0.8867581,0.031923532,0.05921097,0.022107342
626ee38b0f09_study,negative 0.0 0 0 1 1 typical 0.987 0 0 1 1 indeterminate 0.011 0 0 1 1 atypical 0.002 0 0 1 1,5.55449e-06,0.9870297,0.011000851,0.0019639519
62754eaff473_study,negative 0.0 0 0 1 1 typical 0.979 0 0 1 1 indeterminate 0.0197 0 0 1 1 atypical 0.0012 0 0 1 1,2.5382413e-05,0.97898865,0.019746045,0.001239942
627a4fc2a0dc_study,negative 0.4652 0 0 1 1 typical 0.2942 0 0 1 1 indeterminate 0.1855 0 0 1 1 atypical 0.0551 0 0 1 1,0.46519327,0.29423612,0.18551761,0.05505297
628ef26663bf_study,negative 0.0077 0 0 1 1 typical 0.4781 0 0 1 1 indeterminate 0.2383 0 0 1 1 atypical 0.2759 0 0 1 1,0.007702952,0.47813275,0.2382519,0.27591243
628fc5a824bb_study,negative 0.6856 0 0 1 1 typical 0.1654 0 0 1 1 indeterminate 0.1342 0 0 1 1 atypical 0.0149 0 0 1 1,0.6855602,0.16537221,0.13420534,0.014862171
62afcd0adeea_study,negative 0.0001 0 0 1 1 typical 0.4567 0 0 1 1 indeterminate 0.0799 0 0 1 1 atypical 0.4633 0 0 1 1,0.000120357785,0.4567202,0.07989934,0.46326008
62c027794523_study,negative 0.0005 0 0 1 1 typical 0.9683 0 0 1 1 indeterminate 0.0296 0 0 1 1 atypical 0.0016 0 0 1 1,0.0004998741,0.9683043,0.029596753,0.001599096
62d6d024bfe4_study,negative 0.112 0 0 1 1 typical 0.4824 0 0 1 1 indeterminate 0.3284 0 0 1 1 atypical 0.0771 0 0 1 1,0.11201959,0.48239955,0.32844862,0.077132285
62ddc7a85907_study,negative 0.3598 0 0 1 1 typical 0.2666 0 0 1 1 indeterminate 0.2287 0 0 1 1 atypical 0.145 0 0 1 1,0.35982984,0.2665581,0.2286506,0.14496149
62e395a60a64_study,negative 0.0077 0 0 1 1 typical 0.6401 0 0 1 1 indeterminate 0.2894 0 0 1 1 atypical 0.0628 0 0 1 1,0.0077373055,0.64006877,0.28937152,0.062822446
62eb85e2e37b_study,negative 0.0 0 0 1 1 typical 0.982 0 0 1 1 indeterminate 0.0161 0 0 1 1 atypical 0.0019 0 0 1 1,5.008626e-06,0.98201686,0.016083654,0.001894421
62f99ba1566f_study,negative 0.3099 0 0 1 1 typical 0.1075 0 0 1 1 indeterminate 0.2222 0 0 1 1 atypical 0.3604 0 0 1 1,0.3098603,0.107506454,0.22222143,0.3604118
6307a3323ce8_study,negative 0.8137 0 0 1 1 typical 0.0749 0 0 1 1 indeterminate 0.0882 0 0 1 1 atypical 0.0233 0 0 1 1,0.8136614,0.074914776,0.08817115,0.023252726
630d91f1b689_study,negative 0.9072 0 0 1 1 typical 0.0226 0 0 1 1 indeterminate 0.0412 0 0 1 1 atypical 0.0291 0 0 1 1,0.90716046,0.02257692,0.0411627,0.02909994
630e1c371a8b_study,negative 0.3991 0 0 1 1 typical 0.2162 0 0 1 1 indeterminate 0.2608 0 0 1 1 atypical 0.1239 0 0 1 1,0.39907017,0.21618599,0.26082712,0.123916686
631509ad3765_study,negative 0.2974 0 0 1 1 typical 0.1022 0 0 1 1 indeterminate 0.3405 0 0 1 1 atypical 0.2599 0 0 1 1,0.29737267,0.10221587,0.340462,0.25994948
6317840e9b47_study,negative 0.2683 0 0 1 1 typical 0.4493 0 0 1 1 indeterminate 0.2201 0 0 1 1 atypical 0.0623 0 0 1 1,0.26831728,0.44928637,0.22011364,0.062282644
6317ee51a84e_study,negative 0.7958 0 0 1 1 typical 0.0821 0 0 1 1 indeterminate 0.1009 0 0 1 1 atypical 0.0212 0 0 1 1,0.7957905,0.08207681,0.10093058,0.021202173
6320290accf8_study,negative 0.3819 0 0 1 1 typical 0.4265 0 0 1 1 indeterminate 0.1574 0 0 1 1 atypical 0.0341 0 0 1 1,0.38194516,0.4265257,0.1574386,0.034090497
63313ccf753e_study,negative 0.9286 0 0 1 1 typical 0.0234 0 0 1 1 indeterminate 0.0372 0 0 1 1 atypical 0.0109 0 0 1 1,0.9285625,0.023361428,0.037198134,0.010877892
63343210e844_study,negative 0.0004 0 0 1 1 typical 0.9611 0 0 1 1 indeterminate 0.0358 0 0 1 1 atypical 0.0028 0 0 1 1,0.00039311385,0.9610886,0.035760883,0.002757341
633ad3666fe2_study,negative 0.8806 0 0 1 1 typical 0.0397 0 0 1 1 indeterminate 0.0596 0 0 1 1 atypical 0.0201 0 0 1 1,0.88063633,0.039708514,0.05958851,0.020066628
6354129bb2c3_study,negative 0.0068 0 0 1 1 typical 0.0905 0 0 1 1 indeterminate 0.6278 0 0 1 1 atypical 0.2749 0 0 1 1,0.006829319,0.09048432,0.6277808,0.2749055
635679335416_study,negative 0.1704 0 0 1 1 typical 0.4159 0 0 1 1 indeterminate 0.3012 0 0 1 1 atypical 0.1125 0 0 1 1,0.17038482,0.4158995,0.30117327,0.1125425
635afb883b30_study,negative 0.1116 0 0 1 1 typical 0.6164 0 0 1 1 indeterminate 0.2466 0 0 1 1 atypical 0.0254 0 0 1 1,0.11155219,0.6164004,0.2466493,0.025398115
635d2d618260_study,negative 0.0033 0 0 1 1 typical 0.9513 0 0 1 1 indeterminate 0.0417 0 0 1 1 atypical 0.0038 0 0 1 1,0.0032551847,0.9512768,0.04165936,0.003808663
637e273ff96d_study,negative 0.005 0 0 1 1 typical 0.8444 0 0 1 1 indeterminate 0.1297 0 0 1 1 atypical 0.0209 0 0 1 1,0.0049642725,0.8444384,0.12965034,0.02094696
6381a181a92f_study,negative 0.0253 0 0 1 1 typical 0.2332 0 0 1 1 indeterminate 0.52 0 0 1 1 atypical 0.2216 0 0 1 1,0.025256578,0.23315924,0.51996255,0.22162157
638952ea0078_study,negative 0.4545 0 0 1 1 typical 0.2472 0 0 1 1 indeterminate 0.2254 0 0 1 1 atypical 0.0729 0 0 1 1,0.45453903,0.24719556,0.22540334,0.072862074
6395341ccdcf_study,negative 0.0043 0 0 1 1 typical 0.1674 0 0 1 1 indeterminate 0.1558 0 0 1 1 atypical 0.6725 0 0 1 1,0.0042951973,0.16742103,0.15577142,0.67251235
63a1906b6403_study,negative 0.9233 0 0 1 1 typical 0.0098 0 0 1 1 indeterminate 0.0577 0 0 1 1 atypical 0.0092 0 0 1 1,0.9232998,0.009764114,0.057696026,0.009240044
63a5cd71557d_study,negative 0.0093 0 0 1 1 typical 0.8013 0 0 1 1 indeterminate 0.1499 0 0 1 1 atypical 0.0395 0 0 1 1,0.009343012,0.80127835,0.14989427,0.03948436
63a95293c73c_study,negative 0.4498 0 0 1 1 typical 0.2335 0 0 1 1 indeterminate 0.2084 0 0 1 1 atypical 0.1082 0 0 1 1,0.4498468,0.23350027,0.20843512,0.10821784
63ba14ce106e_study,negative 0.0741 0 0 1 1 typical 0.4068 0 0 1 1 indeterminate 0.3287 0 0 1 1 atypical 0.1904 0 0 1 1,0.07406238,0.40684444,0.3286597,0.19043346
63ce3e6b048a_study,negative 0.0279 0 0 1 1 typical 0.7919 0 0 1 1 indeterminate 0.1436 0 0 1 1 atypical 0.0366 0 0 1 1,0.027923888,0.79192984,0.14357989,0.036566377
63de1ceb55b8_study,negative 0.1268 0 0 1 1 typical 0.461 0 0 1 1 indeterminate 0.2972 0 0 1 1 atypical 0.115 0 0 1 1,0.12679175,0.4610337,0.2971799,0.11499468
63e0c8d32ca8_study,negative 0.8589 0 0 1 1 typical 0.0427 0 0 1 1 indeterminate 0.0772 0 0 1 1 atypical 0.0213 0 0 1 1,0.8588518,0.042718455,0.07716773,0.021262102
63e24b10c016_study,negative 0.114 0 0 1 1 typical 0.486 0 0 1 1 indeterminate 0.3481 0 0 1 1 atypical 0.0519 0 0 1 1,0.11395582,0.48600912,0.34809545,0.05193962
63efba9a923c_study,negative 0.3274 0 0 1 1 typical 0.4236 0 0 1 1 indeterminate 0.1938 0 0 1 1 atypical 0.0552 0 0 1 1,0.32740733,0.4236112,0.19379427,0.055187177
63f0982859ed_study,negative 0.024 0 0 1 1 typical 0.5704 0 0 1 1 indeterminate 0.3071 0 0 1 1 atypical 0.0985 0 0 1 1,0.023982756,0.5704431,0.30705118,0.098522946
6407edd84e3d_study,negative 0.0406 0 0 1 1 typical 0.576 0 0 1 1 indeterminate 0.2597 0 0 1 1 atypical 0.1237 0 0 1 1,0.040585812,0.5760173,0.2596799,0.12371692
64087d1a274d_study,negative 0.0169 0 0 1 1 typical 0.6335 0 0 1 1 indeterminate 0.284 0 0 1 1 atypical 0.0657 0 0 1 1,0.016860971,0.63352686,0.2839607,0.06565144
640fc90f4691_study,negative 0.9196 0 0 1 1 typical 0.0181 0 0 1 1 indeterminate 0.0536 0 0 1 1 atypical 0.0088 0 0 1 1,0.91955334,0.018050622,0.053579234,0.008816766
642d8346f37a_study,negative 0.0001 0 0 1 1 typical 0.9769 0 0 1 1 indeterminate 0.0161 0 0 1 1 atypical 0.0069 0 0 1 1,5.478579e-05,0.9769214,0.016135128,0.0068887873
642ffa5c3a59_study,negative 0.9476 0 0 1 1 typical 0.0102 0 0 1 1 indeterminate 0.0325 0 0 1 1 atypical 0.0097 0 0 1 1,0.94755566,0.010207211,0.032515924,0.009721201
643670d4183c_study,negative 0.8593 0 0 1 1 typical 0.0812 0 0 1 1 indeterminate 0.0379 0 0 1 1 atypical 0.0216 0 0 1 1,0.85934436,0.08115085,0.03788782,0.021616966
6441a00880e6_study,negative 0.6394 0 0 1 1 typical 0.2268 0 0 1 1 indeterminate 0.1089 0 0 1 1 atypical 0.0249 0 0 1 1,0.6394025,0.22680756,0.1089185,0.024871433
644889784a23_study,negative 0.748 0 0 1 1 typical 0.0924 0 0 1 1 indeterminate 0.1186 0 0 1 1 atypical 0.041 0 0 1 1,0.74801296,0.092390575,0.118574314,0.04102214
64566b44c452_study,negative 0.9062 0 0 1 1 typical 0.0453 0 0 1 1 indeterminate 0.0437 0 0 1 1 atypical 0.0048 0 0 1 1,0.9061828,0.04532177,0.04373233,0.004762986
645e83638252_study,negative 0.7654 0 0 1 1 typical 0.0892 0 0 1 1 indeterminate 0.1013 0 0 1 1 atypical 0.0442 0 0 1 1,0.76537293,0.089164644,0.10127697,0.044185396
6461ec480223_study,negative 0.7911 0 0 1 1 typical 0.0644 0 0 1 1 indeterminate 0.1272 0 0 1 1 atypical 0.0173 0 0 1 1,0.7910745,0.06441572,0.12716125,0.017348515
646a81833c37_study,negative 0.0399 0 0 1 1 typical 0.7471 0 0 1 1 indeterminate 0.1777 0 0 1 1 atypical 0.0354 0 0 1 1,0.039891463,0.74707353,0.17766275,0.03537219
6480202c9a6a_study,negative 0.0058 0 0 1 1 typical 0.8506 0 0 1 1 indeterminate 0.0989 0 0 1 1 atypical 0.0447 0 0 1 1,0.005769839,0.8505982,0.09891143,0.044720452
6482765c23b3_study,negative 0.796 0 0 1 1 typical 0.1188 0 0 1 1 indeterminate 0.0628 0 0 1 1 atypical 0.0223 0 0 1 1,0.7960044,0.11883826,0.06283901,0.022318352
648d90c47364_study,negative 0.1242 0 0 1 1 typical 0.6047 0 0 1 1 indeterminate 0.2229 0 0 1 1 atypical 0.0482 0 0 1 1,0.12421471,0.6047332,0.22289957,0.04815251
6493554b3069_study,negative 0.0473 0 0 1 1 typical 0.6118 0 0 1 1 indeterminate 0.2727 0 0 1 1 atypical 0.0681 0 0 1 1,0.047290437,0.6118294,0.2727335,0.06814671
64af5726691a_study,negative 0.5453 0 0 1 1 typical 0.0903 0 0 1 1 indeterminate 0.1864 0 0 1 1 atypical 0.178 0 0 1 1,0.5452786,0.09027359,0.1864358,0.17801198
64c7b678ff33_study,negative 0.0 0 0 1 1 typical 0.9658 0 0 1 1 indeterminate 0.0256 0 0 1 1 atypical 0.0086 0 0 1 1,2.7824286e-05,0.96579975,0.025617315,0.008555123
64c9a942dfac_study,negative 0.371 0 0 1 1 typical 0.2278 0 0 1 1 indeterminate 0.3258 0 0 1 1 atypical 0.0754 0 0 1 1,0.37096462,0.22781825,0.32579532,0.07542189
64ccc691d5b8_study,negative 0.9521 0 0 1 1 typical 0.0185 0 0 1 1 indeterminate 0.0259 0 0 1 1 atypical 0.0036 0 0 1 1,0.95206755,0.018494932,0.025867337,0.0035701136
64def9970a5d_study,negative 0.06 0 0 1 1 typical 0.2776 0 0 1 1 indeterminate 0.5463 0 0 1 1 atypical 0.1161 0 0 1 1,0.060033645,0.277626,0.5462887,0.116051674
64f0e6e828c0_study,negative 0.6359 0 0 1 1 typical 0.1824 0 0 1 1 indeterminate 0.1514 0 0 1 1 atypical 0.0303 0 0 1 1,0.63590395,0.18240365,0.1513687,0.030323617
64fe1afb0534_study,negative 0.7777 0 0 1 1 typical 0.0908 0 0 1 1 indeterminate 0.0963 0 0 1 1 atypical 0.0352 0 0 1 1,0.7777133,0.09078156,0.09633011,0.03517504
65113c3b3110_study,negative 0.9706 0 0 1 1 typical 0.0047 0 0 1 1 indeterminate 0.0186 0 0 1 1 atypical 0.0061 0 0 1 1,0.970628,0.0046621966,0.018580936,0.006128809
6517ef244d5c_study,negative 0.0403 0 0 1 1 typical 0.308 0 0 1 1 indeterminate 0.2376 0 0 1 1 atypical 0.4141 0 0 1 1,0.040313605,0.30795786,0.23760606,0.41412246
653f6f5d4187_study,negative 0.8339 0 0 1 1 typical 0.0496 0 0 1 1 indeterminate 0.0966 0 0 1 1 atypical 0.0199 0 0 1 1,0.8339052,0.049613677,0.09658338,0.019897738
65442563a7ae_study,negative 0.5013 0 0 1 1 typical 0.0484 0 0 1 1 indeterminate 0.1328 0 0 1 1 atypical 0.3175 0 0 1 1,0.5013099,0.04843419,0.13275181,0.31750414
6551dc773a4f_study,negative 0.0741 0 0 1 1 typical 0.1232 0 0 1 1 indeterminate 0.2163 0 0 1 1 atypical 0.5864 0 0 1 1,0.07408373,0.12319538,0.21634309,0.58637774
655298dad8ed_study,negative 0.0561 0 0 1 1 typical 0.4667 0 0 1 1 indeterminate 0.3078 0 0 1 1 atypical 0.1694 0 0 1 1,0.05607007,0.46665177,0.30784768,0.1694305
6556bcef1015_study,negative 0.0 0 0 1 1 typical 0.9999 0 0 1 1 indeterminate 0.0001 0 0 1 1 atypical 0.0 0 0 1 1,4.336313e-09,0.99990404,9.518847e-05,7.393339e-07
6566073682bf_study,negative 0.9269 0 0 1 1 typical 0.0294 0 0 1 1 indeterminate 0.0339 0 0 1 1 atypical 0.0098 0 0 1 1,0.92691576,0.029441044,0.033856593,0.009786587
6568580bafe6_study,negative 0.0001 0 0 1 1 typical 0.9741 0 0 1 1 indeterminate 0.0223 0 0 1 1 atypical 0.0035 0 0 1 1,0.000115069226,0.97413176,0.02227083,0.0034824267
6588e42c7051_study,negative 0.0338 0 0 1 1 typical 0.6858 0 0 1 1 indeterminate 0.1891 0 0 1 1 atypical 0.0913 0 0 1 1,0.033844803,0.68577266,0.18905865,0.091323875
659e18eb801e_study,negative 0.3484 0 0 1 1 typical 0.4138 0 0 1 1 indeterminate 0.1921 0 0 1 1 atypical 0.0457 0 0 1 1,0.34838793,0.41382396,0.19207388,0.045714267
65a9ac85fb31_study,negative 0.0 0 0 1 1 typical 0.9851 0 0 1 1 indeterminate 0.0145 0 0 1 1 atypical 0.0004 0 0 1 1,1.151032e-05,0.9850884,0.014460451,0.0004397169
65b2d542a83f_study,negative 0.0918 0 0 1 1 typical 0.3554 0 0 1 1 indeterminate 0.3032 0 0 1 1 atypical 0.2496 0 0 1 1,0.09176032,0.35538805,0.3032271,0.24962449
65b3a507767b_study,negative 0.0305 0 0 1 1 typical 0.0657 0 0 1 1 indeterminate 0.6716 0 0 1 1 atypical 0.2322 0 0 1 1,0.030526437,0.06571539,0.67156804,0.23219016
65b95a01d61c_study,negative 0.8488 0 0 1 1 typical 0.0423 0 0 1 1 indeterminate 0.0834 0 0 1 1 atypical 0.0255 0 0 1 1,0.8488417,0.042283796,0.08336593,0.025508529
65c91ba5fd2a_study,negative 0.9026 0 0 1 1 typical 0.0263 0 0 1 1 indeterminate 0.0518 0 0 1 1 atypical 0.0193 0 0 1 1,0.90261394,0.02628385,0.051837724,0.019264525
65e2a7b0905d_study,negative 0.0018 0 0 1 1 typical 0.9228 0 0 1 1 indeterminate 0.0696 0 0 1 1 atypical 0.0059 0 0 1 1,0.0017669968,0.9227638,0.06958976,0.0058793486
65ead08a5f6b_study,negative 0.0522 0 0 1 1 typical 0.5081 0 0 1 1 indeterminate 0.2444 0 0 1 1 atypical 0.1953 0 0 1 1,0.052169956,0.50815,0.24435252,0.1953275
65f08ae4ff13_study,negative 0.8084 0 0 1 1 typical 0.0593 0 0 1 1 indeterminate 0.113 0 0 1 1 atypical 0.0193 0 0 1 1,0.8084424,0.059277054,0.11302212,0.019258363
65f4bde8a785_study,negative 0.9628 0 0 1 1 typical 0.0182 0 0 1 1 indeterminate 0.0158 0 0 1 1 atypical 0.0031 0 0 1 1,0.9628496,0.018237097,0.015839001,0.0030742516
66028624dad2_study,negative 0.0018 0 0 1 1 typical 0.8642 0 0 1 1 indeterminate 0.1113 0 0 1 1 atypical 0.0228 0 0 1 1,0.0017553426,0.8642003,0.111266166,0.022778187
6618a84e2d7f_study,negative 0.266 0 0 1 1 typical 0.4629 0 0 1 1 indeterminate 0.2153 0 0 1 1 atypical 0.0559 0 0 1 1,0.26598984,0.46286383,0.21526931,0.055877015
6626a3e68101_study,negative 0.9487 0 0 1 1 typical 0.0219 0 0 1 1 indeterminate 0.0196 0 0 1 1 atypical 0.0099 0 0 1 1,0.9486664,0.021860106,0.019578064,0.009895445
664e9fb951a8_study,negative 0.5021 0 0 1 1 typical 0.2062 0 0 1 1 indeterminate 0.2206 0 0 1 1 atypical 0.0711 0 0 1 1,0.50207025,0.20620772,0.22060108,0.07112096
66541affb82b_study,negative 0.0001 0 0 1 1 typical 0.9803 0 0 1 1 indeterminate 0.0184 0 0 1 1 atypical 0.0012 0 0 1 1,5.1722494e-05,0.9802839,0.018421685,0.0012426841
6677528753f7_study,negative 0.5664 0 0 1 1 typical 0.2214 0 0 1 1 indeterminate 0.1666 0 0 1 1 atypical 0.0456 0 0 1 1,0.56639916,0.22141264,0.16658242,0.045605857
667fec5ebfa5_study,negative 0.0011 0 0 1 1 typical 0.9277 0 0 1 1 indeterminate 0.0631 0 0 1 1 atypical 0.0081 0 0 1 1,0.0011153681,0.9277099,0.06308077,0.008094021
6681e5f3dd96_study,negative 0.0044 0 0 1 1 typical 0.8999 0 0 1 1 indeterminate 0.0854 0 0 1 1 atypical 0.0103 0 0 1 1,0.0044122823,0.89991593,0.08539062,0.010281097
66a8b3010ac5_study,negative 0.168 0 0 1 1 typical 0.5709 0 0 1 1 indeterminate 0.2246 0 0 1 1 atypical 0.0364 0 0 1 1,0.16801018,0.5709491,0.22460246,0.03643822
66b8524ee889_study,negative 0.0826 0 0 1 1 typical 0.4996 0 0 1 1 indeterminate 0.3703 0 0 1 1 atypical 0.0475 0 0 1 1,0.08256349,0.4996043,0.37033144,0.047500845
66c34b9e2573_study,negative 0.8474 0 0 1 1 typical 0.0709 0 0 1 1 indeterminate 0.0715 0 0 1 1 atypical 0.0102 0 0 1 1,0.8473605,0.07092279,0.07152138,0.01019528
66c8721f3b30_study,negative 0.0003 0 0 1 1 typical 0.9641 0 0 1 1 indeterminate 0.0328 0 0 1 1 atypical 0.0028 0 0 1 1,0.0002775566,0.9640871,0.032807745,0.0028275962
66dd033c1bb2_study,negative 0.6774 0 0 1 1 typical 0.1572 0 0 1 1 indeterminate 0.15 0 0 1 1 atypical 0.0154 0 0 1 1,0.67744523,0.15715055,0.14997122,0.015433013
66de6285b672_study,negative 0.2094 0 0 1 1 typical 0.4141 0 0 1 1 indeterminate 0.2785 0 0 1 1 atypical 0.098 0 0 1 1,0.20942326,0.4140801,0.27848908,0.098007545
66f126a8db9f_study,negative 0.9854 0 0 1 1 typical 0.0037 0 0 1 1 indeterminate 0.0083 0 0 1 1 atypical 0.0027 0 0 1 1,0.98536366,0.0036539803,0.0082516745,0.0027307032
6703e8f113c4_study,negative 0.0017 0 0 1 1 typical 0.8926 0 0 1 1 indeterminate 0.0872 0 0 1 1 atypical 0.0186 0 0 1 1,0.0016546592,0.89257795,0.08718264,0.018584816
670ad2fc8a1a_study,negative 0.0205 0 0 1 1 typical 0.7825 0 0 1 1 indeterminate 0.1548 0 0 1 1 atypical 0.0423 0 0 1 1,0.02046468,0.78245014,0.15475784,0.04232729
67196f1a10bd_study,negative 0.004 0 0 1 1 typical 0.9552 0 0 1 1 indeterminate 0.0359 0 0 1 1 atypical 0.0049 0 0 1 1,0.0039587533,0.9551807,0.035934947,0.0049256156
671c4ce69966_study,negative 0.3716 0 0 1 1 typical 0.3233 0 0 1 1 indeterminate 0.2436 0 0 1 1 atypical 0.0616 0 0 1 1,0.37157774,0.32329512,0.24355324,0.06157392
671caa8e6113_study,negative 0.0041 0 0 1 1 typical 0.8805 0 0 1 1 indeterminate 0.1004 0 0 1 1 atypical 0.015 0 0 1 1,0.004133079,0.8804841,0.100411266,0.014971525
6721bc35410d_study,negative 0.0225 0 0 1 1 typical 0.864 0 0 1 1 indeterminate 0.0971 0 0 1 1 atypical 0.0165 0 0 1 1,0.02246024,0.8639506,0.09708763,0.016501553
67248a9a20b2_study,negative 0.1966 0 0 1 1 typical 0.4813 0 0 1 1 indeterminate 0.2305 0 0 1 1 atypical 0.0917 0 0 1 1,0.1965901,0.48128423,0.23045367,0.09167196
673aea73b37a_study,negative 0.3074 0 0 1 1 typical 0.4147 0 0 1 1 indeterminate 0.2114 0 0 1 1 atypical 0.0665 0 0 1 1,0.3073812,0.41470647,0.21141146,0.06650083
673e42f95093_study,negative 0.9402 0 0 1 1 typical 0.0135 0 0 1 1 indeterminate 0.0376 0 0 1 1 atypical 0.0087 0 0 1 1,0.9402129,0.013485343,0.03761717,0.008684545
673fa0edd187_study,negative 0.3018 0 0 1 1 typical 0.1981 0 0 1 1 indeterminate 0.3093 0 0 1 1 atypical 0.1908 0 0 1 1,0.30183348,0.19809642,0.30930993,0.1907602
675662d319c7_study,negative 0.9798 0 0 1 1 typical 0.004 0 0 1 1 indeterminate 0.0155 0 0 1 1 atypical 0.0007 0 0 1 1,0.97977304,0.003953856,0.015544563,0.0007285392
675cd455cdb8_study,negative 0.2806 0 0 1 1 typical 0.4577 0 0 1 1 indeterminate 0.2096 0 0 1 1 atypical 0.052 0 0 1 1,0.28063092,0.45770222,0.20963973,0.05202714
675f6a17212d_study,negative 0.1498 0 0 1 1 typical 0.3337 0 0 1 1 indeterminate 0.2645 0 0 1 1 atypical 0.252 0 0 1 1,0.14984344,0.3336913,0.26448548,0.25197974
6761361fb525_study,negative 0.4725 0 0 1 1 typical 0.2154 0 0 1 1 indeterminate 0.2858 0 0 1 1 atypical 0.0263 0 0 1 1,0.47252905,0.21536121,0.285794,0.026315669
6764f0f90077_study,negative 0.0775 0 0 1 1 typical 0.3643 0 0 1 1 indeterminate 0.3882 0 0 1 1 atypical 0.1699 0 0 1 1,0.07750434,0.36434633,0.38821173,0.16993763
678c19bc184b_study,negative 0.9084 0 0 1 1 typical 0.0183 0 0 1 1 indeterminate 0.053 0 0 1 1 atypical 0.0203 0 0 1 1,0.90835357,0.018342886,0.052974936,0.02032862
678ff202ffd6_study,negative 0.5541 0 0 1 1 typical 0.0577 0 0 1 1 indeterminate 0.2669 0 0 1 1 atypical 0.1212 0 0 1 1,0.5541345,0.057705276,0.26691067,0.121249534
67b9fe4a0b03_study,negative 0.9174 0 0 1 1 typical 0.012 0 0 1 1 indeterminate 0.0598 0 0 1 1 atypical 0.0109 0 0 1 1,0.917384,0.011974691,0.05977003,0.010871257
67c1677a5fee_study,negative 0.2154 0 0 1 1 typical 0.4817 0 0 1 1 indeterminate 0.2622 0 0 1 1 atypical 0.0407 0 0 1 1,0.21542294,0.48165646,0.26222676,0.040693723
67c36705aa1d_study,negative 0.8294 0 0 1 1 typical 0.0903 0 0 1 1 indeterminate 0.0653 0 0 1 1 atypical 0.015 0 0 1 1,0.82941985,0.090276696,0.06531875,0.01498473
67c47116767a_study,negative 0.565 0 0 1 1 typical 0.2243 0 0 1 1 indeterminate 0.16 0 0 1 1 atypical 0.0506 0 0 1 1,0.5649674,0.22434522,0.16003755,0.0506498
67d55d17a48d_study,negative 0.023 0 0 1 1 typical 0.4964 0 0 1 1 indeterminate 0.3361 0 0 1 1 atypical 0.1445 0 0 1 1,0.022989761,0.4964063,0.33613122,0.14447278
67d896636fe2_study,negative 0.866 0 0 1 1 typical 0.0436 0 0 1 1 indeterminate 0.0804 0 0 1 1 atypical 0.01 0 0 1 1,0.86601424,0.043611623,0.0803841,0.009990069
67f18795f1c0_study,negative 0.9448 0 0 1 1 typical 0.0077 0 0 1 1 indeterminate 0.037 0 0 1 1 atypical 0.0106 0 0 1 1,0.94475263,0.0076866206,0.03699532,0.0105653955
